anio,mes,linea,linea-uri,estacion-uri,afluencia-media
2011,Septiembre,Linea 1,linea-1,tacubaya,39480.7
2011,Septiembre,Linea 1,linea-1,zaragoza,51649.36666666667
2011,Septiembre,Linea 12,linea-12,atlalilco,0.0
2011,Septiembre,Linea 12,linea-12,calle-11,0.0
2011,Septiembre,Linea 12,linea-12,culhuacan,0.0
2011,Septiembre,Linea 12,linea-12,eje-central,0.0
2011,Septiembre,Linea 12,linea-12,ermita,0.0
2011,Septiembre,Linea 12,linea-12,hospital-20-de-noviembre,0.0
2011,Septiembre,Linea 12,linea-12,insurgentes-sur,0.0
2011,Septiembre,Linea 12,linea-12,lomas-estrella,0.0
2011,Septiembre,Linea 12,linea-12,mexicaltzingo,0.0
2011,Septiembre,Linea 12,linea-12,mixcoac,0.0
2011,Septiembre,Linea 12,linea-12,nopalera,0.0
2011,Septiembre,Linea 12,linea-12,olivos,0.0
2011,Septiembre,Linea 12,linea-12,parque-de-los-venados,0.0
2011,Septiembre,Linea 12,linea-12,periferico-oriente,0.0
2011,Septiembre,Linea 12,linea-12,san-andres-tomatlan,0.0
2011,Septiembre,Linea 12,linea-12,tezonco,0.0
2011,Septiembre,Linea 12,linea-12,tlahuac,0.0
2011,Septiembre,Linea 12,linea-12,tlaltenco,0.0
2011,Septiembre,Linea 12,linea-12,zapata,0.0
2011,Septiembre,Linea 12,linea-12,zapotitlan,0.0
2011,Septiembre,Linea 2,linea-2,allende,35514.166666666664
2011,Septiembre,Linea 2,linea-2,bellas-artes,24442.966666666667
2011,Septiembre,Linea 2,linea-2,chabacano,30867.0
2011,Septiembre,Linea 2,linea-2,colegio-militar,20245.833333333332
2011,Septiembre,Linea 2,linea-2,cuatro-caminos,121881.1
2011,Septiembre,Linea 2,linea-2,cuitlahuac,27699.366666666665
2011,Septiembre,Linea 2,linea-2,ermita,24866.433333333334
2011,Septiembre,Linea 2,linea-2,general-anaya,36532.0
2011,Septiembre,Linea 2,linea-2,hidalgo,37439.96666666667
2011,Septiembre,Linea 2,linea-2,nativitas,25552.466666666667
2011,Septiembre,Linea 2,linea-2,normal,41528.2
2011,Septiembre,Linea 2,linea-2,panteones,14819.0
2011,Septiembre,Linea 2,linea-2,pino-suarez,24296.3
2011,Septiembre,Linea 2,linea-2,popotla,12486.5
2011,Septiembre,Linea 2,linea-2,portales,25058.266666666666
2011,Septiembre,Linea 2,linea-2,revolucion,35763.46666666667
2011,Septiembre,Linea 2,linea-2,san-antonio-abad,27405.633333333335
2011,Septiembre,Linea 2,linea-2,san-cosme,31088.766666666666
2011,Septiembre,Linea 2,linea-2,tacuba,40533.333333333336
2011,Septiembre,Linea 2,linea-2,tasquena,96185.06666666667
2011,Septiembre,Linea 2,linea-2,viaducto,26109.633333333335
2011,Septiembre,Linea 2,linea-2,villa-de-cortes,24107.533333333333
2011,Septiembre,Linea 2,linea-2,xola,26011.066666666666
2011,Septiembre,Linea 2,linea-2,zocalo-tenochtitlan,44818.1
2011,Septiembre,Linea 3,linea-3,balderas,8165.333333333333
2011,Septiembre,Linea 3,linea-3,centro-medico,22348.933333333334
2011,Septiembre,Linea 3,linea-3,copilco,41256.1
2011,Septiembre,Linea 3,linea-3,coyoacan,23431.733333333334
2011,Septiembre,Linea 3,linea-3,deportivo-18-de-marzo,42112.13333333333
2011,Septiembre,Linea 3,linea-3,division-del-norte,25507.366666666665
2011,Septiembre,Linea 3,linea-3,etiopia-plaza-de-la-transparencia,34557.433333333334
2011,Septiembre,Linea 3,linea-3,eugenia,23024.233333333334
2011,Septiembre,Linea 3,linea-3,guerrero,13338.866666666667
2011,Septiembre,Linea 3,linea-3,hidalgo,18287.7
2011,Septiembre,Linea 3,linea-3,hospital-general,24976.5
2011,Septiembre,Linea 3,linea-3,indios-verdes,101656.2
2011,Septiembre,Linea 3,linea-3,juarez,20858.4
2011,Septiembre,Linea 3,linea-3,la-raza,37694.63333333333
2011,Septiembre,Linea 3,linea-3,miguel-angel-de-quevedo,32245.366666666665
2011,Septiembre,Linea 3,linea-3,ninos-heroes,20035.133333333335
2011,Septiembre,Linea 3,linea-3,potrero,24785.5
2011,Septiembre,Linea 3,linea-3,tlatelolco,26063.5
2011,Septiembre,Linea 3,linea-3,universidad,66142.96666666666
2011,Septiembre,Linea 3,linea-3,viveros-derechos-humanos,25405.066666666666
2011,Septiembre,Linea 3,linea-3,zapata,41939.46666666667
2011,Septiembre,Linea 4,linea-4,bondojito,7929.233333333334
2011,Septiembre,Linea 4,linea-4,canal-del-norte,9314.133333333333
2011,Septiembre,Linea 4,linea-4,candelaria,7412.733333333334
2011,Septiembre,Linea 4,linea-4,consulado,4971.033333333334
2011,Septiembre,Linea 4,linea-4,fray-servando,8253.433333333332
2011,Septiembre,Linea 4,linea-4,jamaica,8242.333333333334
2011,Septiembre,Linea 4,linea-4,martin-carrera,22972.266666666666
2011,Septiembre,Linea 4,linea-4,morelos,8488.966666666667
2011,Septiembre,Linea 4,linea-4,santa-anita,2516.3
2011,Septiembre,Linea 4,linea-4,talisman,7165.566666666667
2011,Septiembre,Linea 5,linea-5,aragon,8744.7
2011,Septiembre,Linea 5,linea-5,autobuses-del-norte,23017.1
2011,Septiembre,Linea 5,linea-5,consulado,6248.0
2011,Septiembre,Linea 5,linea-5,eduardo-molina,8832.9
2011,Septiembre,Linea 5,linea-5,hangares,5640.366666666667
2011,Septiembre,Linea 5,linea-5,instituto-del-petroleo,7700.133333333333
2011,Septiembre,Linea 5,linea-5,la-raza,13136.666666666666
2011,Septiembre,Linea 5,linea-5,misterios,10505.733333333334
2011,Septiembre,Linea 5,linea-5,oceania,8692.166666666666
2011,Septiembre,Linea 5,linea-5,pantitlan,54639.86666666667
2011,Septiembre,Linea 5,linea-5,politecnico,36485.7
2011,Septiembre,Linea 5,linea-5,terminal-aerea,16574.5
2011,Septiembre,Linea 5,linea-5,valle-gomez,4992.966666666666
2011,Septiembre,Linea 6,linea-6,deportivo-18-de-marzo,3007.4333333333334
2011,Septiembre,Linea 6,linea-6,el-rosario,27949.533333333333
2011,Septiembre,Linea 6,linea-6,ferreria-arena-ciudad-de-mexico,23946.833333333332
2011,Septiembre,Linea 6,linea-6,instituto-del-petroleo,4830.033333333334
2011,Septiembre,Linea 6,linea-6,la-villa-basilica,14445.066666666668
2011,Septiembre,Linea 6,linea-6,lindavista,20069.166666666668
2011,Septiembre,Linea 6,linea-6,martin-carrera,29578.033333333333
2011,Septiembre,Linea 6,linea-6,norte-45,8120.866666666667
2011,Septiembre,Linea 6,linea-6,tezozomoc,7394.566666666667
2011,Septiembre,Linea 6,linea-6,uam-azcapotzalco,10785.433333333332
2011,Septiembre,Linea 6,linea-6,vallejo,7509.933333333333
2011,Septiembre,Linea 7,linea-7,aquiles-serdan,18757.233333333334
2011,Septiembre,Linea 7,linea-7,auditorio,28270.533333333333
2011,Septiembre,Linea 7,linea-7,barranca-del-muerto,41466.73333333333
2011,Septiembre,Linea 7,linea-7,camarones,18170.8
2011,Septiembre,Linea 7,linea-7,constituyentes,8579.433333333332
2011,Septiembre,Linea 7,linea-7,el-rosario,20496.666666666668
2011,Septiembre,Linea 7,linea-7,mixcoac,28438.933333333334
2011,Septiembre,Linea 7,linea-7,polanco,33103.3
2011,Septiembre,Linea 7,linea-7,refineria,11057.266666666666
2011,Septiembre,Linea 7,linea-7,san-antonio,16706.933333333334
2011,Septiembre,Linea 7,linea-7,san-joaquin,22236.233333333334
2011,Septiembre,Linea 7,linea-7,san-pedro-de-los-pinos,13941.166666666666
2011,Septiembre,Linea 7,linea-7,tacuba,9772.166666666666
2011,Septiembre,Linea 7,linea-7,tacubaya,7987.333333333333
2011,Septiembre,Linea 8,linea-8,aculco,13454.4
2011,Septiembre,Linea 8,linea-8,apatlaco,15748.566666666668
2011,Septiembre,Linea 8,linea-8,atlalilco,20553.233333333334
2011,Septiembre,Linea 8,linea-8,bellas-artes,21468.333333333332
2011,Septiembre,Linea 8,linea-8,cerro-de-la-estrella,15122.0
2011,Septiembre,Linea 8,linea-8,chabacano,4052.6666666666665
2011,Septiembre,Linea 8,linea-8,constitucion-de-1917,85133.63333333333
2011,Septiembre,Linea 8,linea-8,coyuya,24232.9
2011,Septiembre,Linea 8,linea-8,doctores,13368.266666666666
2011,Septiembre,Linea 8,linea-8,escuadron-201,27744.9
2011,Septiembre,Linea 8,linea-8,garibaldi-lagunilla,22470.2
2011,Septiembre,Linea 8,linea-8,iztacalco,24373.233333333334
2011,Septiembre,Linea 8,linea-8,iztapalapa,11081.933333333332
2011,Septiembre,Linea 8,linea-8,la-viga,8122.066666666667
2011,Septiembre,Linea 8,linea-8,obrera,17126.066666666666
2011,Septiembre,Linea 8,linea-8,salto-del-agua,17781.633333333335
2011,Septiembre,Linea 8,linea-8,san-juan-de-letran,26947.333333333332
2011,Septiembre,Linea 8,linea-8,santa-anita,6932.3
2011,Septiembre,Linea 8,linea-8,uam-i,31986.366666666665
2011,Septiembre,Linea 9,linea-9,centro-medico,16114.5
2011,Septiembre,Linea 9,linea-9,chabacano,13323.033333333333
2011,Septiembre,Linea 9,linea-9,chilpancingo,43450.63333333333
2011,Septiembre,Linea 9,linea-9,ciudad-deportiva,7256.5
2011,Septiembre,Linea 9,linea-9,jamaica,14028.6
2011,Septiembre,Linea 9,linea-9,lazaro-cardenas,15172.566666666668
2011,Septiembre,Linea 9,linea-9,mixiuhca,25504.6
2011,Septiembre,Linea 9,linea-9,pantitlan,46449.333333333336
2011,Septiembre,Linea 9,linea-9,patriotismo,18734.333333333332
2011,Septiembre,Linea 9,linea-9,puebla,33919.666666666664
2011,Septiembre,Linea 9,linea-9,tacubaya,51235.96666666667
2011,Septiembre,Linea 9,linea-9,velodromo,10178.533333333333
2011,Septiembre,Linea A,linea-A,acatitla,20270.866666666665
2011,Septiembre,Linea A,linea-A,agricola-oriental,12007.966666666667
2011,Septiembre,Linea A,linea-A,canal-de-san-juan,14698.066666666668
2011,Septiembre,Linea A,linea-A,guelatao,22817.933333333334
2011,Septiembre,Linea A,linea-A,la-paz,31700.933333333334
2011,Septiembre,Linea A,linea-A,los-reyes,27112.0
2011,Septiembre,Linea A,linea-A,pantitlan,72691.93333333333
2011,Septiembre,Linea A,linea-A,penon-viejo,19488.433333333334
2011,Septiembre,Linea A,linea-A,santa-marta,36613.4
2011,Septiembre,Linea A,linea-A,tepalcates,18790.633333333335
2011,Septiembre,Linea B,linea-B,bosque-de-aragon,7059.9
2011,Septiembre,Linea B,linea-B,buenavista,44261.433333333334
2011,Septiembre,Linea B,linea-B,ciudad-azteca,59322.36666666667
2011,Septiembre,Linea B,linea-B,deportivo-oceania,20305.433333333334
2011,Septiembre,Linea B,linea-B,ecatepec,32389.033333333333
2011,Septiembre,Linea B,linea-B,garibaldi-lagunilla,7823.533333333334
2011,Septiembre,Linea B,linea-B,guerrero,5803.133333333333
2011,Septiembre,Linea B,linea-B,impulsora,31950.1
2011,Septiembre,Linea B,linea-B,lagunilla,21347.466666666667
2011,Septiembre,Linea B,linea-B,morelos,5593.2
2011,Septiembre,Linea B,linea-B,muzquiz,38179.2
2011,Septiembre,Linea B,linea-B,nezahualcoyotl,29346.266666666666
2011,Septiembre,Linea B,linea-B,oceania,13099.333333333334
2011,Septiembre,Linea B,linea-B,olimpica,20702.933333333334
2011,Septiembre,Linea B,linea-B,plaza-aragon,21500.7
2011,Septiembre,Linea B,linea-B,ricardo-flores-magon,7119.766666666666
2011,Septiembre,Linea B,linea-B,rio-de-los-remedios,17661.966666666667
2011,Septiembre,Linea B,linea-B,romero-rubio,11109.966666666667
2011,Septiembre,Linea B,linea-B,san-lazaro,16556.533333333333
2011,Septiembre,Linea B,linea-B,tepito,21410.266666666666
2011,Septiembre,Linea B,linea-B,villa-de-aragon,15974.2
2012,Abril,Linea 1,linea-1,balbuena,25386.133333333335
2012,Abril,Linea 1,linea-1,balderas,16967.7
2012,Abril,Linea 1,linea-1,boulevard-puerto-aereo,48253.3
2012,Abril,Linea 1,linea-1,candelaria,23471.066666666666
2012,Abril,Linea 1,linea-1,chapultepec,44124.4
2012,Abril,Linea 1,linea-1,cuauhtemoc,19708.666666666668
2012,Abril,Linea 1,linea-1,gomez-farias,33656.63333333333
2012,Abril,Linea 1,linea-1,insurgentes,37345.9
2012,Abril,Linea 1,linea-1,isabel-la-catolica,23103.1
2012,Abril,Linea 1,linea-1,juanacatlan,21554.4
2012,Abril,Linea 1,linea-1,merced,37185.96666666667
2012,Abril,Linea 1,linea-1,moctezuma,45639.26666666667
2012,Abril,Linea 1,linea-1,observatorio,66027.16666666667
2012,Abril,Linea 1,linea-1,pantitlan,53170.46666666667
2012,Abril,Linea 1,linea-1,pino-suarez,25652.766666666666
2012,Abril,Linea 1,linea-1,salto-del-agua,28910.533333333333
2012,Abril,Linea 1,linea-1,san-lazaro,32198.533333333333
2012,Abril,Linea 1,linea-1,sevilla,22018.2
2012,Abril,Linea 1,linea-1,tacubaya,47912.2
2012,Abril,Linea 1,linea-1,zaragoza,48376.63333333333
2012,Abril,Linea 12,linea-12,atlalilco,0.0
2012,Abril,Linea 12,linea-12,calle-11,0.0
2012,Abril,Linea 12,linea-12,culhuacan,0.0
2012,Abril,Linea 12,linea-12,eje-central,0.0
2012,Abril,Linea 12,linea-12,ermita,0.0
2012,Abril,Linea 12,linea-12,hospital-20-de-noviembre,0.0
2012,Abril,Linea 12,linea-12,insurgentes-sur,0.0
2012,Abril,Linea 12,linea-12,lomas-estrella,0.0
2012,Abril,Linea 12,linea-12,mexicaltzingo,0.0
2012,Abril,Linea 12,linea-12,mixcoac,0.0
2012,Abril,Linea 12,linea-12,nopalera,0.0
2012,Abril,Linea 12,linea-12,olivos,0.0
2012,Abril,Linea 12,linea-12,parque-de-los-venados,0.0
2012,Abril,Linea 12,linea-12,periferico-oriente,0.0
2012,Abril,Linea 12,linea-12,san-andres-tomatlan,0.0
2012,Abril,Linea 12,linea-12,tezonco,0.0
2012,Abril,Linea 12,linea-12,tlahuac,0.0
2012,Abril,Linea 12,linea-12,tlaltenco,0.0
2012,Abril,Linea 12,linea-12,zapata,0.0
2012,Abril,Linea 12,linea-12,zapotitlan,0.0
2012,Abril,Linea 2,linea-2,allende,38531.63333333333
2012,Abril,Linea 2,linea-2,bellas-artes,20226.6
2012,Abril,Linea 2,linea-2,chabacano,31470.833333333332
2012,Abril,Linea 2,linea-2,colegio-militar,17296.566666666666
2012,Abril,Linea 2,linea-2,cuatro-caminos,105025.1
2012,Abril,Linea 2,linea-2,cuitlahuac,24430.166666666668
2012,Abril,Linea 2,linea-2,ermita,25126.1
2012,Abril,Linea 2,linea-2,general-anaya,25486.733333333334
2012,Abril,Linea 2,linea-2,hidalgo,28380.5
2012,Abril,Linea 2,linea-2,nativitas,17192.066666666666
2012,Abril,Linea 2,linea-2,normal,29935.066666666666
2012,Abril,Linea 2,linea-2,panteones,22929.466666666667
2012,Abril,Linea 2,linea-2,pino-suarez,25579.166666666668
2012,Abril,Linea 2,linea-2,popotla,15804.166666666666
2012,Abril,Linea 2,linea-2,portales,22923.566666666666
2012,Abril,Linea 2,linea-2,revolucion,26262.933333333334
2012,Abril,Linea 2,linea-2,san-antonio-abad,30410.833333333332
2012,Abril,Linea 2,linea-2,san-cosme,24063.966666666667
2012,Abril,Linea 2,linea-2,tacuba,31394.6
2012,Abril,Linea 2,linea-2,tasquena,116245.13333333333
2012,Abril,Linea 2,linea-2,viaducto,25535.733333333334
2012,Abril,Linea 2,linea-2,villa-de-cortes,19873.4
2012,Abril,Linea 2,linea-2,xola,30894.333333333332
2012,Abril,Linea 2,linea-2,zocalo-tenochtitlan,42936.333333333336
2012,Abril,Linea 3,linea-3,balderas,16861.166666666668
2012,Abril,Linea 3,linea-3,centro-medico,18562.3
2012,Abril,Linea 3,linea-3,copilco,36741.6
2012,Abril,Linea 3,linea-3,coyoacan,21040.233333333334
2012,Abril,Linea 3,linea-3,deportivo-18-de-marzo,41466.0
2012,Abril,Linea 3,linea-3,division-del-norte,17658.766666666666
2012,Abril,Linea 3,linea-3,etiopia-plaza-de-la-transparencia,18819.166666666668
2012,Abril,Linea 3,linea-3,eugenia,19997.0
2012,Abril,Linea 3,linea-3,guerrero,21422.3
2012,Abril,Linea 3,linea-3,hidalgo,17782.633333333335
2012,Abril,Linea 3,linea-3,hospital-general,21275.1
2012,Abril,Linea 3,linea-3,indios-verdes,99589.06666666667
2012,Abril,Linea 3,linea-3,juarez,17032.566666666666
2012,Abril,Linea 3,linea-3,la-raza,30060.666666666668
2012,Abril,Linea 3,linea-3,miguel-angel-de-quevedo,25457.066666666666
2012,Abril,Linea 3,linea-3,ninos-heroes,18085.866666666665
2012,Abril,Linea 3,linea-3,potrero,24406.033333333333
2012,Abril,Linea 3,linea-3,tlatelolco,22586.666666666668
2012,Abril,Linea 3,linea-3,universidad,78792.96666666666
2012,Abril,Linea 3,linea-3,viveros-derechos-humanos,26808.933333333334
2012,Abril,Linea 3,linea-3,zapata,26966.433333333334
2012,Abril,Linea 4,linea-4,bondojito,6598.633333333333
2012,Abril,Linea 4,linea-4,canal-del-norte,7776.133333333333
2012,Abril,Linea 4,linea-4,candelaria,5404.2
2012,Abril,Linea 4,linea-4,consulado,5456.066666666667
2012,Abril,Linea 4,linea-4,fray-servando,6456.933333333333
2012,Abril,Linea 4,linea-4,jamaica,6430.3
2012,Abril,Linea 4,linea-4,martin-carrera,14486.766666666666
2012,Abril,Linea 4,linea-4,morelos,7440.233333333334
2012,Abril,Linea 4,linea-4,santa-anita,7945.233333333334
2012,Abril,Linea 4,linea-4,talisman,6385.233333333334
2012,Abril,Linea 5,linea-5,aragon,7622.4
2012,Abril,Linea 5,linea-5,autobuses-del-norte,26383.3
2012,Abril,Linea 5,linea-5,consulado,5225.2
2012,Abril,Linea 5,linea-5,eduardo-molina,7529.933333333333
2012,Abril,Linea 5,linea-5,hangares,4869.566666666667
2012,Abril,Linea 5,linea-5,instituto-del-petroleo,5629.0
2012,Abril,Linea 5,linea-5,la-raza,10795.666666666666
2012,Abril,Linea 5,linea-5,misterios,8301.9
2012,Abril,Linea 5,linea-5,oceania,8417.666666666666
2012,Abril,Linea 5,linea-5,pantitlan,58732.9
2012,Abril,Linea 5,linea-5,politecnico,32190.533333333333
2012,Abril,Linea 5,linea-5,terminal-aerea,14255.366666666667
2012,Abril,Linea 5,linea-5,valle-gomez,4251.2
2012,Abril,Linea 6,linea-6,deportivo-18-de-marzo,4538.933333333333
2012,Abril,Linea 6,linea-6,el-rosario,31056.333333333332
2012,Abril,Linea 6,linea-6,ferreria-arena-ciudad-de-mexico,17232.466666666667
2012,Abril,Linea 6,linea-6,instituto-del-petroleo,4637.566666666667
2012,Abril,Linea 6,linea-6,la-villa-basilica,11702.2
2012,Abril,Linea 6,linea-6,lindavista,17758.233333333334
2012,Abril,Linea 6,linea-6,martin-carrera,30892.033333333333
2012,Abril,Linea 6,linea-6,norte-45,5347.666666666667
2012,Abril,Linea 6,linea-6,tezozomoc,8626.733333333334
2012,Abril,Linea 6,linea-6,uam-azcapotzalco,6278.666666666667
2012,Abril,Linea 6,linea-6,vallejo,6359.1
2012,Abril,Linea 7,linea-7,aquiles-serdan,18791.066666666666
2012,Abril,Linea 7,linea-7,auditorio,28322.433333333334
2012,Abril,Linea 7,linea-7,barranca-del-muerto,28190.3
2012,Abril,Linea 7,linea-7,camarones,14056.133333333333
2012,Abril,Linea 7,linea-7,constituyentes,11273.9
2012,Abril,Linea 7,linea-7,el-rosario,29928.033333333333
2012,Abril,Linea 7,linea-7,mixcoac,21746.133333333335
2012,Abril,Linea 7,linea-7,polanco,27083.833333333332
2012,Abril,Linea 7,linea-7,refineria,10062.833333333334
2012,Abril,Linea 7,linea-7,san-antonio,14269.2
2012,Abril,Linea 7,linea-7,san-joaquin,13765.666666666666
2012,Abril,Linea 7,linea-7,san-pedro-de-los-pinos,9710.766666666666
2012,Abril,Linea 7,linea-7,tacuba,7865.0
2012,Abril,Linea 7,linea-7,tacubaya,7013.8
2012,Abril,Linea 8,linea-8,aculco,8998.833333333334
2012,Abril,Linea 8,linea-8,apatlaco,12242.433333333332
2012,Abril,Linea 8,linea-8,atlalilco,16743.666666666668
2012,Abril,Linea 8,linea-8,bellas-artes,20255.3
2012,Abril,Linea 8,linea-8,cerro-de-la-estrella,21658.333333333332
2012,Abril,Linea 8,linea-8,chabacano,5995.5
2012,Abril,Linea 8,linea-8,constitucion-de-1917,61356.53333333333
2012,Abril,Linea 8,linea-8,coyuya,20950.3
2012,Abril,Linea 8,linea-8,doctores,12387.966666666667
2012,Abril,Linea 8,linea-8,escuadron-201,22043.766666666666
2012,Abril,Linea 8,linea-8,garibaldi-lagunilla,49140.96666666667
2012,Abril,Linea 8,linea-8,iztacalco,15597.033333333333
2012,Abril,Linea 8,linea-8,iztapalapa,14316.266666666666
2012,Abril,Linea 8,linea-8,la-viga,8439.5
2012,Abril,Linea 8,linea-8,obrera,18020.366666666665
2012,Abril,Linea 8,linea-8,salto-del-agua,12851.733333333334
2012,Abril,Linea 8,linea-8,san-juan-de-letran,16542.266666666666
2012,Abril,Linea 8,linea-8,santa-anita,10840.4
2012,Abril,Linea 8,linea-8,uam-i,28388.766666666666
2012,Abril,Linea 9,linea-9,centro-medico,11205.933333333332
2012,Abril,Linea 9,linea-9,chabacano,11066.233333333334
2012,Abril,Linea 9,linea-9,chilpancingo,22069.533333333333
2012,Abril,Linea 9,linea-9,ciudad-deportiva,22961.733333333334
2012,Abril,Linea 9,linea-9,jamaica,12351.133333333333
2012,Abril,Linea 9,linea-9,lazaro-cardenas,16289.033333333333
2012,Abril,Linea 9,linea-9,mixiuhca,18774.966666666667
2012,Abril,Linea 9,linea-9,pantitlan,46493.96666666667
2012,Abril,Linea 9,linea-9,patriotismo,21287.433333333334
2012,Abril,Linea 9,linea-9,puebla,27971.433333333334
2012,Abril,Linea 9,linea-9,tacubaya,70031.5
2012,Abril,Linea 9,linea-9,velodromo,11086.266666666666
2012,Abril,Linea A,linea-A,acatitla,16396.266666666666
2012,Abril,Linea A,linea-A,agricola-oriental,9966.4
2012,Abril,Linea A,linea-A,canal-de-san-juan,12949.133333333333
2012,Abril,Linea A,linea-A,guelatao,19521.333333333332
2012,Abril,Linea A,linea-A,la-paz,33435.5
2012,Abril,Linea A,linea-A,los-reyes,22689.4
2012,Abril,Linea A,linea-A,pantitlan,83587.06666666667
2012,Abril,Linea A,linea-A,penon-viejo,15516.133333333333
2012,Abril,Linea A,linea-A,santa-marta,30957.266666666666
2012,Abril,Linea A,linea-A,tepalcates,16299.833333333334
2012,Abril,Linea B,linea-B,bosque-de-aragon,7292.066666666667
2012,Abril,Linea B,linea-B,buenavista,47144.26666666667
2012,Abril,Linea B,linea-B,ciudad-azteca,61205.166666666664
2012,Abril,Linea B,linea-B,deportivo-oceania,17452.4
2012,Abril,Linea B,linea-B,ecatepec,29334.3
2012,Abril,Linea B,linea-B,garibaldi-lagunilla,7357.933333333333
2012,Abril,Linea B,linea-B,guerrero,5599.366666666667
2012,Abril,Linea B,linea-B,impulsora,28493.4
2012,Abril,Linea B,linea-B,lagunilla,21563.366666666665
2012,Abril,Linea B,linea-B,morelos,4923.833333333333
2012,Abril,Linea B,linea-B,muzquiz,34864.23333333333
2012,Abril,Linea B,linea-B,nezahualcoyotl,25452.566666666666
2012,Abril,Linea B,linea-B,oceania,10875.166666666666
2012,Abril,Linea B,linea-B,olimpica,19620.633333333335
2012,Abril,Linea B,linea-B,plaza-aragon,20935.4
2012,Abril,Linea B,linea-B,ricardo-flores-magon,6540.066666666667
2012,Abril,Linea B,linea-B,rio-de-los-remedios,19431.733333333334
