ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,SISTEMA_COORD,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,UBICACION,USO,MODELO
5104802,Fuentes de beber,122,ORCASUR,12,USERA,OPERATIVO,440902.67,4468658.29,ETRS89,40.36640427,-3.69606478,CALLE,TUYA,3,28041,"entre farolas 2 y 3, junto area infantil",20046644,2019-04-15 00:00:00.0,FUE_12_0073,FUE25,ZV,PERSONAS,CASTIZA
5106389,Fuentes de beber,103,LUCERO,10,LATINA,OPERATIVO,436374.35,4473303.5,ETRS89,40.40791701,-3.74986037,CALLE,VILLAMANIN,18,28011,entre farola 11 y area infantil,11064021,2019-04-30 00:00:00.0,FUE_10_0115,FUE25,ZV,PERSONAS,CASTIZA
5106392,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,434735.95,4470474.98,ETRS89,40.38230981,-3.76887822,CALLE,ANSELMO LORENZO,17,28044,"parque de los tres mosqueteros, proximo a instalacion deportiva",11068697,2019-05-10 00:00:00.0,FUE_10_0113,FUE25,ZV,PERSONAS,CASTIZA
5106551,Fuentes de beber,107,AGUILAS,10,LATINA,OPERATIVO,433838.76,4470389.9,ETRS89,40.38147262,-3.77943829,AVENIDA,LAS AGUILAS,72,28044,"parque clara campoamor, junto areas infantiles",11067494,2019-05-14 00:00:00.0,FUE_10_0114,FUE25,ZV,PERSONAS,CASTIZA
5106805,Fuentes de beber,215,CORRALEJOS,21,BARAJAS,OPERATIVO,449704.7,4479807.43,ETRS89,40.46742065,-3.59327932,CALLE,BAHIA DE SANTA POLA,68,28042,frente nº 68,20143672,2019-05-22 00:00:00.0,FUE_21_0060,FUE25,ZV,PERSONAS,CASTIZA
5106820,Fuentes de beber,214,TIMON,21,BARAJAS,OPERATIVO,449810.14,4480009.97,ETRS89,40.46925163,-3.59205165,CALLE,MISTRAL,111,28042,"farola 41, junto a senda verde",31061077,2019-05-23 00:00:00.0,FUE_21_0058,FUE25,VP,PERSONAS,CASTIZA
5107502,Fuentes de beber,011,PALACIO,01,CENTRO,OPERATIVO,439737.76,4474945.45,ETRS89,40.42295872,-3.7103794,CALLE,GRAN VIA,69,28013,,11000110,2019-04-30 00:00:00.0,FUE_01_0054,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE
5107503,Fuentes de beber,013,CORTES,01,CENTRO,FUERA_DE_SERVICIO,440824.97,4474488.94,ETRS89,40.41892429,-3.69752166,CALLE,CABALLERO DE GRACIA,40,28013,c/v gran vía 1,31008869,2019-04-30 00:00:00.0,FUE_01_0055,FUE22,VP,PERSONAS,FUENTE_ACCESIBLE
5108205,Fuentes de beber,145,FONTARRON,14,MORATALAZ,OPERATIVO,444373.33,4473031.85,ETRS89,40.40604276,-3.65557089,AVENIDA,MORATALAZ,54,28030,"entre farolas 30 y 32, junto area infantil en parque darwin",20152921,2019-05-13 00:00:00.0,FUE_14_0104,FUE25,ZV,PERSONAS,MU-37A
5110229,Fuentes de beber,013,CORTES,01,CENTRO,OPERATIVO,441001.17,4473841.53,ETRS89,40.41310462,-3.69538481,CALLE,HUERTAS,71,28014,c/v calle jesús,11003476,2019-06-06 00:00:00.0,FUE_01_0061,FUE25,ZV,PERSONAS,MU-37A
5124693,Fuentes de beber,086,VALVERDE,08,FUENCARRAL-EL PARDO,OPERATIVO,441518.69,4483623.18,ETRS89,40.5012585,-3.69018667,PLAZA,TRES OLIVOS,26,28034,frente nº26,20150231,2019-06-05 00:00:00.0,FUE_08_0162,FUE25,ZV,PERSONAS,CASTIZA
5125347,Fuentes de beber,086,VALVERDE,08,FUENCARRAL-EL PARDO,OPERATIVO,441696.33,4483690.86,ETRS89,40.50188068,-3.68809656,CALLE,ALONSO QUIJANO,45,28034,zv c/v ronda caballero de la mancha,20051689,2019-06-07 00:00:00.0,FUE_08_0164,FUE25,ZV,PERSONAS,CASTIZA
5125348,Fuentes de beber,086,VALVERDE,08,FUENCARRAL-EL PARDO,OPERATIVO,442463.65,4484273.04,ETRS89,40.50717875,-3.6790942,CALLE,BERDUN,2 D,28050,c/v c/castillo de candanchú,31029490,2019-06-13 00:00:00.0,FUE_08_0165,FUE25,ZV,PERSONAS,CASTIZA
5125474,Fuentes de beber,013,CORTES,01,CENTRO,OPERATIVO,441129.77,4473799.75,ETRS89,40.41273735,-3.69386532,PLAZA,PLATERIA DE MARTINEZ,3,28014,,20005060,2019-06-14 00:00:00.0,FUE_01_0059,FUE25,VP,PERSONAS,MU-37A
5125475,Fuentes de beber,012,EMBAJADORES,01,CENTRO,OPERATIVO,439964.21,4473787.04,ETRS89,40.4125396,-3.70760083,CALLE,TOLEDO,40,28005,frente nº 40,11000753,2019-06-04 00:00:00.0,FUE_01_0058,FUE25,VP,PERSONAS,MU-37A
5154605,Fuentes de beber,086,VALVERDE,08,FUENCARRAL-EL PARDO,OPERATIVO,441047.33,4483292.06,ETRS89,40.49824229,-3.69571837,PASEO,ALAMEDILLAS,6,28034,"en camino, frente centro deportivo municipal santa ana",20046526,2019-06-24 00:00:00.0,FUE_08_0167,FUE25,ZV,PERSONAS,CASTIZA
5154615,Fuentes de beber,086,VALVERDE,08,FUENCARRAL-EL PARDO,OPERATIVO,442696.2,4483556.74,ETRS89,40.50074213,-3.67628481,CALLE,VILLAVA,15,28050,c/v c/puente la reina,31023549,2019-06-25 00:00:00.0,FUE_08_0168,FUE25,ZV,PERSONAS,CASTIZA
5154625,Fuentes de beber,083,PEÑAGRANDE,08,FUENCARRAL-EL PARDO,OPERATIVO,438845.032,4480387.121,ETRS89,40.47191427,-3.7214262,CALLE,JOAQUIN LORENZO,5 B,28035,parque entre c/valle de mena y joaquín lorenzo,31009888,2019-06-26 00:00:00.0,FUE_08_0169,FUE25,ZV,PERSONAS_Y_MASCOTAS,MIXTA TERRIER
5176278,Fuentes de beber,112,OPAÑEL,11,CARABANCHEL,FUERA_DE_SERVICIO,437975.27,4471116.15,ETRS89,40.3883332,-3.73078111,GLORIETA,VALLE DE ORO,4,28019,junto quiosco de flores,11070433,2019-07-17 00:00:00.0,FUE_11_0131,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE
5176422,Fuentes de beber,016,SOL,01,CENTRO,OPERATIVO,439948.63,4474192.11,ETRS89,40.41618753,-3.70782269,CALLE,MAYOR,32,28013,c/v bordadores,11007815,2019-07-19 00:00:00.0,FUE_01_0083,FUE25,VP,PERSONAS,MU-37A
5176430,Fuentes de beber,013,CORTES,01,CENTRO,OPERATIVO,441045.86,4473662.57,ETRS89,40.41149562,-3.69484153,CALLE,SAN PEDRO,20,28014,c/v gobernador,11003384,2019-06-28 00:00:00.0,FUE_01_0068,FUE25,VP,PERSONAS,MU-37A
5176479,Fuentes de beber,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,OPERATIVO,448518.76,4468287.54,ETRS89,40.36356937,-3.60633554,AVENIDA,CERRO MILANO,27,28051,"entre farolas 42 y 44, junto area infantil y zona de calistenia, en parque",31064538,2019-08-02 00:00:00.0,FUE_18_0059,FUE25,ZV,PERSONAS,CASTIZA
5176482,Fuentes de beber,182,SANTA EUGENIA,18,VILLA DE VALLECAS,OPERATIVO,447590.59,4470489.16,ETRS89,40.38334527,-3.61744775,CAMINO,VASARES,4,28031,"entre farola 10 y area infantil, en parque vasares",31041866,2019-07-29 00:00:00.0,FUE_18_0061,FUE25,ZV,PERSONAS,CASTIZA
5180425,Fuentes de beber,093,CIUDAD UNIVERSITARIA,09,MONCLOA-ARAVACA,OPERATIVO,439306.83,4478412.78,ETRS89,40.45416254,-3.71579009,CALLE,VALLS FERRERA,5,28040,c/v c/valle de arán,11053418,2019-08-19 00:00:00.0,FUE_09_0127,FUE25,ZV,PERSONAS,CASTIZA
5188213,Fuentes de beber,095,VALDEMARIN,09,MONCLOA-ARAVACA,OPERATIVO,433919.35,4480213.64,ETRS89,40.46997425,-3.77950995,AVENIDA,VALDEMARIN,75 C,28023,,20057171,2019-09-02 00:00:00.0,FUE_09_0128,FUE25,VP,PERSONAS,MU-37A
5188216,Fuentes de beber,095,VALDEMARIN,09,MONCLOA-ARAVACA,OPERATIVO,435236.36,4479640.31,ETRS89,40.46491327,-3.76391686,CALLE,ARGENTONA,23,28023,cv c/cercis,20149180,2019-09-03 00:00:00.0,FUE_09_0129,FUE25,ZV,PERSONAS,CASTIZA
5188218,Fuentes de beber,096,EL PLANTIO,09,MONCLOA-ARAVACA,OPERATIVO,429572.56,4480577.7,ETRS89,40.47289659,-3.83082164,AVENIDA,VICTORIA,106,28023,,11056151,2019-08-27 00:00:00.0,FUE_09_0130,FUE25,ZV,PERSONAS,CASTIZA
5188852,Fuentes de beber,032,ADELFAS,03,RETIRO,OPERATIVO,442831.730,4472125.270,ETRS89,40.39777136,-3.67365634,CALLE,BARRILERO,2 B,28007,"en plaza de las californias, junto area infantil",31022226,2019-09-16 00:00:00.0,FUE_03_0048,FUE25,ZV,PERSONAS,CASTIZA
5191204,Fuentes de beber,033,ESTRELLA,03,RETIRO,OPERATIVO,443322.04,4473352.89,ETRS89,40.40886396,-3.66798834,PASAJE,LINCE,1,28007,"plazuela virgen de la estrella, entre area infantil y pista deportiva",31064418,2019-09-19 00:00:00.0,FUE_03_0049,FUE25,ZV,PERSONAS,CASTIZA
5191206,Fuentes de beber,036,NIÑO JESUS,03,RETIRO,OPERATIVO,442877.17,4474154.332,ETRS89,40.41605337,-3.67330305,CALLE,DOCE DE OCTUBRE,30,28009,"entre farolas 21 y 23, delante pza. doctor laguna",20104941,2019-09-13 00:00:00.0,FUE_03_0051,FUE25,ZV,PERSONAS,MU-37AA
5191218,Fuentes de beber,207,CANILLEJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,447853.6,4477229.81,ETRS89,40.44408585,-3.61490185,CALLE,NICOLASA GOMEZ,9,28022,"proximo a gta. con c/ boltaña, frente farola 2 en acera de parque",20158339,2019-09-13 00:00:00.0,FUE_20_0117,FUE25,ZV,PERSONAS,CASTIZA
5191220,Fuentes de beber,208,EL SALVADOR,20,SAN BLAS-CANILLEJAS,OPERATIVO,447729.91,4477240.39,ETRS89,40.44417339,-3.61636117,CALLE,ALCALA,552,28022,"c/v c/ rodríguez ayuso, junto farola 701 y area infantil",11137862,2019-09-19 00:00:00.0,FUE_20_0118,FUE25,ZV,PERSONAS,CASTIZA
5191221,Fuentes de beber,207,CANILLEJAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448509.37,4477536.81,ETRS89,40.44689236,-3.60719442,CALLE,GONZALO TORRENTE BALLESTER,2,28022,"junto farola 2, entre areas infantiles",31016091,2019-09-16 00:00:00.0,FUE_20_0119,FUE25,ZV,PERSONAS,CASTIZA
5191236,Fuentes de beber,205,ROSAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,448697.91,4477709.33,ETRS89,40.44845818,-3.60498515,CALLE,MEQUINENZA,14,28022,"frente farolas 1003 y 1004 de gta. carlos llamas, junto carril bici",11137186,2019-09-13 00:00:00.0,FUE_20_0120,FUE25,VP,PERSONAS,CASTIZA
5192331,Fuentes de beber,208,EL SALVADOR,20,SAN BLAS-CANILLEJAS,OPERATIVO,445227.790,4477649.320,ETRS89,40.44769618,-3.64589933,CALLE,TELEMACO,2,28027,"entre farolas 1 y 2, junto area infantil en jardin",31009604,2019-09-24 00:00:00.0,FUE_20_0121,FUE25,ZV,PERSONAS,CASTIZA
5192404,Fuentes de beber,204,ARCOS,20,SAN BLAS-CANILLEJAS,OPERATIVO,447589.750,4475185.460,ETRS89,40.42565253,-3.61784436,CALLE,CONSERVEROS,17,28037,"frente farola 9, junto areas infantiles en parque",11135747,2019-09-27 00:00:00.0,FUE_20_0116,FUE25,ZV,PERSONAS,CASTIZA
5195307,Fuentes de beber,071,GAZTAMBIDE,07,CHAMBERI,OPERATIVO,439630.3,4476072.27,ETRS89,40.43310182,-3.71175307,CALLE,BLASCO DE GARAY,31,28015,c/v meléndez valdés (jardines concejal alejandro muñoz revenga),20013200,2019-09-25 00:00:00.0,FUE_07_0023,FUE25,ZV,PERSONAS,MU-37A
5195511,Fuentes de beber,072,ARAPILES,07,CHAMBERI,OPERATIVO,440249.01,4476162.24,ETRS89,40.43395698,-3.70446752,GLORIETA,QUEVEDO,6,28015,c/v bravo murillo,11039471,2019-09-25 00:00:00.0,FUE_07_0025,FUE25,VP,PERSONAS,MU-37A
5195524,Fuentes de beber,073,TRAFALGAR,07,CHAMBERI,OPERATIVO,440732.83,4476239.03,ETRS89,40.43468336,-3.69877082,GLORIETA,PINTOR SOROLLA,1,28010,c/v santa engracia 71,11040501,2019-09-25 00:00:00.0,FUE_07_0026,FUE25,VP,PERSONAS,MU-37A
5195826,Fuentes de beber,074,ALMAGRO,07,CHAMBERI,OPERATIVO,441364.71,4476012.35,ETRS89,40.43268611,-3.69130044,GLORIETA,RUBEN DARIO,5,28010,c/v almagro,11041187,2019-10-01 00:00:00.0,FUE_07_0027,FUE25,VP,PERSONAS,MU-37A
5195834,Fuentes de beber,075,RIOS ROSAS,07,CHAMBERI,OPERATIVO,441097.21,4476751.74,ETRS89,40.43932797,-3.69452254,CALLE,BRETON DE LOS HERREROS,46,28003,c/v fernández de la hoz,11041596,2019-10-04 00:00:00.0,FUE_07_0028,FUE25,VP,PERSONAS,MU-37A
5202139,Fuentes de beber,012,EMBAJADORES,01,CENTRO,OPERATIVO,441076.94,4473375.67,ETRS89,40.40891329,-3.69444867,CALLE,DOCTOR MATA,2,28012,c/v plaza juan goytisolo,11003136,2019-10-15 00:00:00.0,FUE_01_0073,FUE25,ZV,PERSONAS,OTRO
5205390,Fuentes de beber,201,SIMANCAS,20,SAN BLAS-CANILLEJAS,OPERATIVO,447168.08,4476151.6,ETRS89,40.43432942,-3.62289528,CALLE,EMILIO MUÑOZ,57,28037,"c/v c/castillo de ucles, frente farola 52, junto pistas deportivas",11133638,2019-10-24 00:00:00.0,FUE_20_0122,FUE25,VP,PERSONAS,MU-37A
5205477,Fuentes de beber,012,EMBAJADORES,01,CENTRO,OPERATIVO,439879.790,4473088.970,ETRS89,40.40624496,-3.70852981,PLAZA,CAMPILLO DEL MUNDO NUEVO,3 B,28005,,31035660,2019-10-15 00:00:00.0,FUE_01_0076,FUE25,ZV,PERSONAS,MU-37A
5205478,Fuentes de beber,011,PALACIO,01,CENTRO,OPERATIVO,439480.39,4473479.01,ETRS89,40.40972968,-3.71327357,CALLE,CALATRAVA,37,28005,c/v calle del ángel,20000214,2019-10-15 00:00:00.0,FUE_01_0077,FUE25,VP,PERSONAS,MU-37A
5205479,Fuentes de beber,011,PALACIO,01,CENTRO,OPERATIVO,439403.92,4473600.19,ETRS89,40.41081576,-3.71418631,PLAZA,SAN FRANCISCO,5,28005,c/v calle san buenaventura,11001067,,FUE_01_0078,FUE25,VP,PERSONAS,MU-37A
5205480,Fuentes de beber,011,PALACIO,01,CENTRO,OPERATIVO,438926.15,4474579.57,ETRS89,40.41960353,-3.71991092,PASEO,VIRGEN DEL PUERTO,1,28005,c/v gta san vicente,31002668,2019-10-15 00:00:00.0,FUE_01_0079,FUE25,ZV,PERSONAS,MU-37A
5205483,Fuentes de beber,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,444256.68,4474773.1,ETRS89,40.42172112,-3.65709811,AVENIDA,MARQUES DE CORBERA,2,28017,junto a carril bici,20104438,2019-10-15 00:00:00.0,FUE_15_0126,FUE25,VP,PERSONAS,CASTIZA
5205485,Fuentes de beber,151,VENTAS,15,CIUDAD LINEAL,OPERATIVO,444081.42,4475329.42,ETRS89,40.42672099,-3.65921286,CALLE,SAN EMILIO,39,28017,frente al 39,11104325,2019-10-15 00:00:00.0,FUE_15_0127,FUE25,ZV,PERSONAS,CASTIZA
5205486,Fuentes de beber,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,445702.57,4475018.57,ETRS89,40.42402806,-3.64007605,CALLE,ARRIAGA,73,28017,frente al 73. parque arriaga. área infantil,11107027,2019-10-31 00:00:00.0,FUE_15_0128,FUE25,ZV,PERSONAS,CASTIZA
5205487,Fuentes de beber,152,PUEBLO NUEVO,15,CIUDAD LINEAL,OPERATIVO,445987.61,4475938.06,ETRS89,40.43232991,-3.63679423,CALLE,JOSE ARCONES GIL,58,28017,"próximo a c/ alucas, 2",20177602,2019-10-15 00:00:00.0,FUE_15_0129,FUE25,VP,PERSONAS,MU-37A
5209645,Fuentes de beber,044,GUINDALERA,04,SALAMANCA,OPERATIVO,443134.070,4475749.440,ETRS89,40.43044053,-3.67041783,CALLE,FRANCISCO SILVELA,12,28028,"c/v c/ florestan aguilar, junto farola 20",11017054,2019-10-31 00:00:00.0,FUE_04_0045,FUE25,VP,PERSONAS,MU-37A
5209646,Fuentes de beber,044,GUINDALERA,04,SALAMANCA,OPERATIVO,443889.59,4476434.97,ETRS89,40.43666745,-3.66157176,CALLE,BRESCIA,21,28028,"proximo a farola 30, en parque junto area infantil",31007330,2019-11-04 00:00:00.0,FUE_04_0049,FUE25,ZV,PERSONAS,CASTIZA
5209651,Fuentes de beber,044,GUINDALERA,04,SALAMANCA,OPERATIVO,442813.21,4476215.66,ETRS89,40.43461848,-3.6742423,CALLE,FRANCISCO SILVELA,52 B,28028,"c/v c/ alonso heredia, junto farola 66",31031858,,FUE_04_0046,FUE25,VP,PERSONAS,MU-37A
5211266,Fuentes de beber,044,GUINDALERA,04,SALAMANCA,FUERA_DE_SERVICIO,443510.36,4476706.38,ETRS89,40.43908678,-3.66606693,CALLE,LA POVEDA,1,28028,"entre farolas 1 y 2, en parque junto area infantil",11018256,2019-11-13 00:00:00.0,FUE_04_0048,FUE25,ZV,PERSONAS,CASTIZA
5211481,Fuentes de beber,044,GUINDALERA,04,SALAMANCA,OPERATIVO,443892.640,4477135.200,ETRS89,40.44297569,-3.66159764,AVENIDA,BAVIERA,20,28028,junto farola 33 y area infantil,11017901,,FUE_04_0050,FUE25,ZV,PERSONAS,MU-37A
5211483,Fuentes de beber,166,VALDEFUENTES,16,HORTALEZA,OPERATIVO,446617.0,4480835.31,ETRS89,40.47648766,-3.62978606,CALLE,MARIA MOLINER,6,28055,c/v c/ maría blanchar,20160485,2019-11-14 00:00:00.0,FUE_16_0161,FUE25,ZV,PERSONAS,CASTIZA
5212756,Fuentes de beber,061,BELLAS VISTAS,06,TETUAN,OPERATIVO,439905.52,4478695.61,ETRS89,40.45675389,-3.70875668,CALLE,FRANCOS RODRIGUEZ,51,28039,,20010664,2019-11-25 00:00:00.0,FUE_06_0087,FUE25,VP,PERSONAS,MU-37A
5212760,Fuentes de beber,061,BELLAS VISTAS,06,TETUAN,OPERATIVO,439768.4,4478769.62,ETRS89,40.45741067,-3.71038078,CALLE,FRANCOS RODRIGUEZ,67,28039,frente nº84,11028322,2019-10-29 00:00:00.0,FUE_06_0088,FUE25,ZV,PERSONAS,MU-37A
5214439,Fuentes de beber,162,PIOVERA,16,HORTALEZA,OPERATIVO,445895.51,4477820.79,ETRS89,40.4492846,-3.63804034,AVENIDA,CARONDELET,37,28043,pinar de barajas z.f.,31054811,,FUE_16_0166,FUE25,ZV,PERSONAS,MU-S37A
5216163,Fuentes de beber,191,CASCO HISTORICO DE VICALVARO,19,VICALVARO,OPERATIVO,447810.72,4473254.25,ETRS89,40.40826886,-3.61508112,CALLE,CASALARREINA,32,28032,"junto area infantil, en parque la maceta",31045386,2019-11-25 00:00:00.0,FUE_19_0141,FUE25,ZV,PERSONAS,CASTIZA
5216216,Fuentes de beber,191,CASCO HISTORICO DE VICALVARO,19,VICALVARO,OPERATIVO,448972.770,4472737.450,ETRS89,40.40368522,-3.60134497,CALLE,SAN CIPRIANO,70,28032,junto area infantil de parque san cipriano,31049236,2019-11-27 00:00:00.0,FUE_19_0142,FUE25,ZV,PERSONAS,CASTIZA
5216235,Fuentes de beber,193,VALDERRIVAS,19,VICALVARO,FUERA_DE_SERVICIO,448541.28,4471642.73,ETRS89,40.39379669,-3.60634123,CALLE,MINERVA,157,28032,"posterior, junto area canina en parque lineal valderribas sur",20180442,2019-11-28 00:00:00.0,FUE_19_0143,FUE25,ZV,PERSONAS_Y_MASCOTAS,MIXTA TERRIER
5219912,Fuentes de beber,072,ARAPILES,07,CHAMBERI,OPERATIVO,439733.47,4476105.84,ETRS89,40.43341171,-3.71053998,CALLE,GALILEO,35,28015,parque josé luis sampedro. recinto cerrado/vallado,31044128,2019-12-26 00:00:00.0,FUE_07_0032,FUE25,ZV,MASCOTAS,BEBEDERO TERRIER
5220275,Fuentes de beber,127,PRADOLONGO,12,USERA,OPERATIVO,439845.78,4469898.55,ETRS89,40.3775016,-3.70862926,CALLE,CRISTO DE LA VICTORIA,245,28026,"posterior a punto limpio usera, en parque de pradolongo",31028698,2023-06-16 00:00:00.0,FUE_12_0075,FUE25,ZV,PERSONAS_Y_MASCOTAS,MIXTA ESTELA
5220283,Fuentes de beber,127,PRADOLONGO,12,USERA,OPERATIVO,440330.577,4469741.157,ETRS89,40.37611857,-3.70290392,CALLE,DOCTOR TOLOSA LATOUR,14 B,28026,"en suroeste campo de futbol, proximo a mirador parque de pradolongo",31070728,2023-06-30 00:00:00.0,FUE_12_0078,FUE25,ZV,PERSONAS_Y_MASCOTAS,MIXTA ESTELA
5220287,Fuentes de beber,127,PRADOLONGO,12,USERA,OPERATIVO,439933.398,4469397.881,ETRS89,40.37299763,-3.70754999,AVENIDA,POBLADOS,167,28041,"detras de gaolinera, en area canina de pradolongo",31007158,2020-01-10 00:00:00.0,FUE_12_0079,FUE25,ZV,PERSONAS_Y_MASCOTAS,MIXTA ESTELA
5228637,Fuentes de beber,134,PALOMERAS SURESTE,13,PUENTE DE VALLECAS,OPERATIVO,445369.64,4470534.82,ETRS89,40.38361395,-3.64361567,AVENIDA,RAFAEL ALBERTI,38,28018,"entre farola 42 y pista deportiva, en parque de la paloma",20176100,2020-01-16 00:00:00.0,FUE_13_0159,FUE25,ZV,PERSONAS,MU-37A
5231482,Fuentes de beber,183,ENSANCHE DE VALLECAS,18,VILLA DE VALLECAS,OPERATIVO,449087.161,4468187.614,ETRS89,40.36270407,-3.5996334,CALLE,CAÑADA DEL SANTISIMO,45,28051,"frente farola 43, entre area infantil y metro las suertes, en parque victoria",31026236,2020-01-14 00:00:00.0,FUE_18_0064,FUE25,ZV,PERSONAS,MU-37A
5232821,Fuentes de beber,175,ANGELES,17,VILLAVERDE,OPERATIVO,440506.98,4467882.12,ETRS89,40.35938395,-3.7006526,CALLE,EL LUCERO DEL ALBA,4,28041,"en zona central parque de ingenieros, proximo a area infantil",31052246,2020-01-21 00:00:00.0,FUE_17_0129,FUE25,ZV,PERSONAS,MU-37A
5241775,Fuentes de beber,174,LOS ROSALES,17,VILLAVERDE,OPERATIVO,441827.91,4467288.16,ETRS89,40.35412639,-3.68504284,CALLE,PILAR LORENGAR,19,28021,"entre farola 15 y area infantil, en parque fuente pilar longengar",20148358,2020-01-28 00:00:00.0,FUE_17_0130,FUE25,ZV,PERSONAS,MU-37A
5242891,Fuentes de beber,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,439583.84,4466204.96,ETRS89,40.34420879,-3.7113649,CALLE,VILLASTAR,6,28021,"c/v  c/ angosta, en zona estancial junto area infantil",31051710,2020-01-24 00:00:00.0,FUE_17_0126,FUE25,ZV,PERSONAS,CASTIZA
5242894,Fuentes de beber,171,VILLAVERDE ALTO - CASCO HISTORICO DE VILLAVERDE,17,VILLAVERDE,OPERATIVO,440606.604,4465083.829,ETRS89,40.3341824,-3.69921903,CALLE,TRANSVERSAL SEXTA,18,28021,c/v principal,31046760,2020-01-24 00:00:00.0,FUE_17_0125,FUE25,ZV,PERSONAS,CASTIZA
5249159,Fuentes de beber,081,EL PARDO,08,FUENCARRAL-EL PARDO,OPERATIVO,434081.123,4485588.43,ETRS89,40.51840428,-3.77816095,AVENIDA,PADRE CIPRIANO,23,28048,frente al 23. cv calle san paciano,31044231,2020-01-30 00:00:00.0,FUE_08_0170,FUE25,VP,PERSONAS,MU-37B
5249225,Fuentes de beber,073,TRAFALGAR,07,CHAMBERI,OPERATIVO,440316.71,4475912.03,ETRS89,40.43170784,-3.70364589,CALLE,FUENCARRAL,133,28010,,11039962,2020-01-22 00:00:00.0,FUE_07_0033,FUE25,VP,PERSONAS,MU-37A
5249801,Fuentes de beber,015,UNIVERSIDAD,01,CENTRO,OPERATIVO,439840.89,4475100.89,ETRS89,40.42436645,-3.70917849,PLAZA,CONDE DE TORENO,1,28015,c/v calle reyes,11006737,2020-01-28 00:00:00.0,FUE_01_0081,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE
5250202,Fuentes de beber,015,UNIVERSIDAD,01,CENTRO,OPERATIVO,439827.58,4475257.57,ETRS89,40.42577694,-3.70935021,CALLE,AMANIEL,10,28015,c/v travesía conde duque,20006182,2020-01-28 00:00:00.0,FUE_01_0082,FUE25,VP,PERSONAS,FUENTE_ACCESIBLE
5270040,Fuentes de beber,208,EL SALVADOR,20,SAN BLAS-CANILLEJAS,OPERATIVO,446284.0,4476778.64,ETRS89,40.43992153,-3.63337111,CALLE,RIOBAMBA,6,28027,entre farola 2 y area infantil,20127997,2023-06-02 00:00:00.0,FUE_20_0123,FUE25,VP,PERSONAS,MU-37A
5272335,Fuentes de beber,021,IMPERIAL,02,ARGANZUELA,OPERATIVO,439257.98,4473119.79,ETRS89,40.40647746,-3.71586038,CALLE,VILLOSLADA,9,28005,junto área infantil parque amarillo,31001526,2020-02-10 00:00:00.0,FUE_02_0061,FUE25,ZV,PERSONAS,MU-37A
5272337,Fuentes de beber,024,LEGAZPI,02,ARGANZUELA,OPERATIVO,441643.21,4471655.95,ETRS89,40.39346103,-3.6876176,CALLE,PARROCO EUSEBIO CUENCA,64,28045,frente farola 48 c/ antracita,20127799,,FUE_02_0063,FUE25,ZV,PERSONAS,MU-37A
5279210,Fuentes de beber,087,MIRASIERRA,08,FUENCARRAL-EL PARDO,OPERATIVO,438025.315,4482225.1,ETRS89,40.48841061,-3.73127505,CALLE,MARIA DE MAEZTU,7,28049,cv calle irene caba alba. junto a la zona infantil,31062311,,FUE_08_0171,FUE25,ZV,PERSONAS,EGEA
529382,Fuentes de beber,015,UNIVERSIDAD,01,CENTRO,OPERATIVO,439892.5,4475419.8,ETRS89,40.42724307,-3.70860028,PLAZA,COMENDADORAS,1,28015,plaza comendadoras,11006373,,FUE_01_0001,FUE25,ZV,PERSONAS,OTRO
529385,Fuentes de beber,011,PALACIO,01,CENTRO,OPERATIVO,439636.432,4473693.57,ETRS89,40.41167387,-3.71145498,PLAZA,CARROS,3,28005,plaza de los carros,11000945,,FUE_01_0009,FUE25,ZV,PERSONAS,MU-37C
529387,Fuentes de beber,012,EMBAJADORES,01,CENTRO,OPERATIVO,440273.265,4473434.89,ETRS89,40.40938949,-3.70392542,CALLE,MESON DE PAREDES,50,28012,fuente de cabestros,11002149,1934-01-01 00:00:00.0,FUE_01_0032,FUE25,VP,PERSONAS,PATRIMONIO_HISTORICO
529390,Fuentes de beber,062,CUATRO CAMINOS,06,TETUAN,OPERATIVO,440926.516,4478258.093,ETRS89,40.45288575,-3.69667515,AVENIDA,GENERAL PERON,13,28020,"jardines perón, junto a terraza restaurante",11029984,2023-07-25 00:00:00.0,FUE_06_0021,FUE25,ZV,PERSONAS,METROPOLIS
