fecha,totalUsoAlDia,horasTotalesDeUso,horasTtotalesDeServicio,horasTotalesDeDisponibilidad,bicicletasMediasDisponibilidad,usoPorAbandonadosOcasionales,usoPorAbandonadosAnuales
2020-05-11T00:00:00Z,1576.9,50593.54,52170.44,2173.77,509,4,5094
2020-06-11T00:00:00Z,3494.75,49093.73,52588.48,2191.19,11478,1,11479
2020-07-11T00:00:00Z,2815.72,48371.36,51187.08,2132.8,8741,17,8758
2020-08-11T00:00:00Z,3311.6,46597.14,49908.74,2079.53,9287,51,9338
2020-09-11T00:00:00Z,3013.32,47167.26,50180.58,2090.86,8006,28,8034
2020-10-11T00:00:00Z,3553.23,48740.71,52293.94,2178.91,11938,12,1195
2020-11-11T00:00:00Z,3936.92,48106.62,52043.54,2168.48,12579,5,12584
2020-12-11T00:00:00Z,3780.85,47255.7,51036.55,2126.52,12652,7,12659
2020-11-13T00:00:00Z,4112.9,47017.68,51130.58,2130.44,13623,11,13634
2020-11-14T00:00:00Z,2499.97,48642.49,51142.46,2130.94,714,9,7149
2020-11-15T00:00:00Z,3121.45,48039.93,51161.38,2131.72,8494,40,8534
2020-11-16T00:00:00Z,3587.6,48985.07,52572.67,2190.53,11563,9,11572
2020-11-17T00:00:00Z,3339.55,49166.84,52506.39,2187.77,1112,5,11125
2020-11-18T00:00:00Z,3617.75,48197.0,51814.75,2158.95,12361,9,1237
2020-11-19T00:00:00Z,4152.3,48603.22,52755.52,2198.15,13138,11,13149
2020-11-20T00:00:00Z,4282.74,47616.88,51899.62,2162.48,13641,14,13655
2020-11-21T00:00:00Z,3768.97,47499.79,51268.76,2136.2,10933,62,10995
2020-11-22T00:00:00Z,3448.01,48317.09,51765.1,2156.88,9411,58,9469
2020-11-23T00:00:00Z,3175.03,48863.55,52038.58,2168.27,1077,7,10777
2020-11-24T00:00:00Z,3353.98,48264.32,51618.3,2150.76,11611,9,1162
2020-11-25T00:00:00Z,3317.78,47864.12,51181.9,2132.58,10941,7,10948
2020-11-26T00:00:00Z,2030.15,49271.75,51301.9,2137.58,6304,3,6307
2020-11-27T00:00:00Z,2031.92,49832.19,51864.11,2161.0,6015,0,6015
2020-11-28T00:00:00Z,3306.02,50043.6,53349.62,2222.9,988,29,9909
2020-11-29T00:00:00Z,3071.2,48844.44,51915.64,2163.15,8737,44,8781
2020-11-30T00:00:00Z,3281.98,48879.82,52161.8,2173.41,10604,14,10618
2020-01-12T00:00:00Z,3523.55,56380.45,59904.0,2496.0,11756,6,11762
2020-02-12T00:00:00Z,3553.67,56350.33,59904.0,2496.0,11648,4,11652
2020-03-12T00:00:00Z,3506.68,56397.32,59904.0,2496.0,1106,7,11067
2020-04-12T00:00:00Z,3440.3,56463.7,59904.0,2496.0,10484,5,10489
2020-05-12T00:00:00Z,2815.58,57088.42,59904.0,2496.0,796,22,7982
2020-06-12T00:00:00Z,2488.57,57415.43,59904.0,2496.0,6906,17,6923
2020-07-12T00:00:00Z,2281.07,57622.93,59904.0,2496.0,625,4,6254
2020-08-12T00:00:00Z,2510.54,57393.46,59904.0,2496.0,695,36,6986
2020-09-12T00:00:00Z,3083.94,56820.06,59904.0,2496.0,10155,12,10167
2020-10-12T00:00:00Z,3201.74,56702.26,59904.0,2496.0,1069,12,10702
2020-11-12T00:00:00Z,3459.77,56444.23,59904.0,2496.0,1093,12,10942
2020-12-12T00:00:00Z,3766.55,56137.45,59904.0,2496.0,10464,19,10483
2020-12-13T00:00:00Z,3197.31,56706.69,59904.0,2496.0,8722,21,8743
2020-12-14T00:00:00Z,2855.5,57048.5,59904.0,2496.0,8844,5,8849
2020-12-15T00:00:00Z,3390.78,56513.22,59904.0,2496.0,10917,2,10919
2020-12-16T00:00:00Z,3114.67,56789.33,59904.0,2496.0,9813,2,9815
2020-12-17T00:00:00Z,3662.48,56241.52,59904.0,2496.0,11421,10,11431
2020-12-18T00:00:00Z,3774.15,58337.85,62112.0,2588.0,11558,4,11562
2020-12-19T00:00:00Z,2054.5,60057.5,62112.0,2588.0,5544,12,5556
2020-12-20T00:00:00Z,2885.4,59226.6,62112.0,2588.0,7805,33,7838
2020-12-21T00:00:00Z,3207.03,58904.97,62112.0,2588.0,9423,24,9447
2020-12-22T00:00:00Z,3399.05,59864.95,63264.0,2636.0,9878,22,99
2020-12-23T00:00:00Z,2902.71,60361.29,63264.0,2636.0,8738,12,875
2020-12-24T00:00:00Z,2264.7,60999.3,63264.0,2636.0,5097,20,5117
2020-12-25T00:00:00Z,1513.03,61750.97,63264.0,2636.0,3463,22,3485
2020-12-26T00:00:00Z,2099.05,61164.95,63264.0,2636.0,5628,37,5665
2020-12-27T00:00:00Z,1957.1,61306.9,63264.0,2636.0,4802,28,483
2020-12-28T00:00:00Z,2161.8,62216.12,64377.92,2682.41,6174,37,6211
2020-12-29T00:00:00Z,2422.25,62677.53,65099.78,2712.49,6869,15,6884
2020-12-30T00:00:00Z,2713.84,63454.16,66168.0,2757.0,7198,6,7204
2020-12-31T00:00:00Z,1945.35,64222.65,66168.0,2757.0,4894,6,49
2021-01-01T00:00:00Z,1571.62,64596.38,66168.0,2757.0,3213,28,3241
2021-02-01T00:00:00Z,1988.17,64179.83,66168.0,2757.0,518,34,5214
2021-03-01T00:00:00Z,2190.35,63977.65,66168.0,2757.0,5256,48,5304
2021-04-01T00:00:00Z,2534.9,63633.1,66168.0,2757.0,6903,6,6909
2021-05-01T00:00:00Z,2555.92,63612.08,66168.0,2757.0,7267,16,7283
