id,location_name_rdf,parameter,value,unit,datetimeUtc,timezone,latitude,longitude
4320_2025-10-03T06:00:00Z_no2,PlazaCastillaCanal,no2,23,µg/m³,2025-10-03T06:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-03T07:00:00Z_no2,PlazaCastillaCanal,no2,56,µg/m³,2025-10-03T07:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-03T08:00:00Z_no2,PlazaCastillaCanal,no2,68,µg/m³,2025-10-03T08:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-03T13:00:00Z_no2,PlazaCastillaCanal,no2,16,µg/m³,2025-10-03T13:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-03T14:00:00Z_no2,PlazaCastillaCanal,no2,23,µg/m³,2025-10-03T14:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-03T15:00:00Z_no2,PlazaCastillaCanal,no2,22,µg/m³,2025-10-03T15:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-03T16:00:00Z_no2,PlazaCastillaCanal,no2,23,µg/m³,2025-10-03T16:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-03T17:00:00Z_no2,PlazaCastillaCanal,no2,20,µg/m³,2025-10-03T17:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-03T18:00:00Z_no2,PlazaCastillaCanal,no2,19,µg/m³,2025-10-03T18:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-03T19:00:00Z_no2,PlazaCastillaCanal,no2,33,µg/m³,2025-10-03T19:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-03T20:00:00Z_no2,PlazaCastillaCanal,no2,41,µg/m³,2025-10-03T20:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-03T21:00:00Z_no2,PlazaCastillaCanal,no2,45,µg/m³,2025-10-03T21:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-03T22:00:00Z_no2,PlazaCastillaCanal,no2,40,µg/m³,2025-10-03T22:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-03T23:00:00Z_no2,PlazaCastillaCanal,no2,40,µg/m³,2025-10-03T23:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-04T00:00:00Z_no2,PlazaCastillaCanal,no2,34,µg/m³,2025-10-04T00:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-04T01:00:00Z_no2,PlazaCastillaCanal,no2,26,µg/m³,2025-10-04T01:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-04T02:00:00Z_no2,PlazaCastillaCanal,no2,26,µg/m³,2025-10-04T02:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-04T03:00:00Z_no2,PlazaCastillaCanal,no2,28,µg/m³,2025-10-04T03:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-04T04:00:00Z_no2,PlazaCastillaCanal,no2,45,µg/m³,2025-10-04T04:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-04T05:00:00Z_no2,PlazaCastillaCanal,no2,47,µg/m³,2025-10-04T05:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-04T06:00:00Z_no2,PlazaCastillaCanal,no2,41,µg/m³,2025-10-04T06:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-04T07:00:00Z_no2,PlazaCastillaCanal,no2,40,µg/m³,2025-10-04T07:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-04T08:00:00Z_no2,PlazaCastillaCanal,no2,56,µg/m³,2025-10-04T08:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-04T09:00:00Z_no2,PlazaCastillaCanal,no2,36,µg/m³,2025-10-04T09:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-04T10:00:00Z_no2,PlazaCastillaCanal,no2,25,µg/m³,2025-10-04T10:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-04T11:00:00Z_no2,PlazaCastillaCanal,no2,24,µg/m³,2025-10-04T11:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-04T12:00:00Z_no2,PlazaCastillaCanal,no2,22,µg/m³,2025-10-04T12:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-04T13:00:00Z_no2,PlazaCastillaCanal,no2,20,µg/m³,2025-10-04T13:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-04T14:00:00Z_no2,PlazaCastillaCanal,no2,19,µg/m³,2025-10-04T14:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-04T15:00:00Z_no2,PlazaCastillaCanal,no2,12,µg/m³,2025-10-04T15:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-04T16:00:00Z_no2,PlazaCastillaCanal,no2,12,µg/m³,2025-10-04T16:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-04T17:00:00Z_no2,PlazaCastillaCanal,no2,10,µg/m³,2025-10-04T17:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-04T18:00:00Z_no2,PlazaCastillaCanal,no2,12,µg/m³,2025-10-04T18:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-04T19:00:00Z_no2,PlazaCastillaCanal,no2,18,µg/m³,2025-10-04T19:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-04T20:00:00Z_no2,PlazaCastillaCanal,no2,26,µg/m³,2025-10-04T20:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-05T00:00:00Z_no2,PlazaCastillaCanal,no2,16,µg/m³,2025-10-05T00:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-05T01:00:00Z_no2,PlazaCastillaCanal,no2,10,µg/m³,2025-10-05T01:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-05T02:00:00Z_no2,PlazaCastillaCanal,no2,11,µg/m³,2025-10-05T02:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-05T03:00:00Z_no2,PlazaCastillaCanal,no2,8,µg/m³,2025-10-05T03:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-05T04:00:00Z_no2,PlazaCastillaCanal,no2,11,µg/m³,2025-10-05T04:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-05T05:00:00Z_no2,PlazaCastillaCanal,no2,8,µg/m³,2025-10-05T05:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-05T06:00:00Z_no2,PlazaCastillaCanal,no2,8,µg/m³,2025-10-05T06:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-05T07:00:00Z_no2,PlazaCastillaCanal,no2,7,µg/m³,2025-10-05T07:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-05T08:00:00Z_no2,PlazaCastillaCanal,no2,6,µg/m³,2025-10-05T08:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-05T09:00:00Z_no2,PlazaCastillaCanal,no2,6,µg/m³,2025-10-05T09:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-05T10:00:00Z_no2,PlazaCastillaCanal,no2,8,µg/m³,2025-10-05T10:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-05T11:00:00Z_no2,PlazaCastillaCanal,no2,7,µg/m³,2025-10-05T11:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-05T13:00:00Z_no2,PlazaCastillaCanal,no2,8,µg/m³,2025-10-05T13:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-05T14:00:00Z_no2,PlazaCastillaCanal,no2,6,µg/m³,2025-10-05T14:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-05T15:00:00Z_no2,PlazaCastillaCanal,no2,3,µg/m³,2025-10-05T15:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-05T16:00:00Z_no2,PlazaCastillaCanal,no2,6,µg/m³,2025-10-05T16:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-05T19:00:00Z_no2,PlazaCastillaCanal,no2,13,µg/m³,2025-10-05T19:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-05T20:00:00Z_no2,PlazaCastillaCanal,no2,19,µg/m³,2025-10-05T20:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-05T22:00:00Z_no2,PlazaCastillaCanal,no2,6,µg/m³,2025-10-05T22:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-05T23:00:00Z_no2,PlazaCastillaCanal,no2,5,µg/m³,2025-10-05T23:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-06T01:00:00Z_no2,PlazaCastillaCanal,no2,3,µg/m³,2025-10-06T01:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-06T02:00:00Z_no2,PlazaCastillaCanal,no2,3,µg/m³,2025-10-06T02:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-06T03:00:00Z_no2,PlazaCastillaCanal,no2,3,µg/m³,2025-10-06T03:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-06T07:00:00Z_no2,PlazaCastillaCanal,no2,18,µg/m³,2025-10-06T07:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-06T09:00:00Z_no2,PlazaCastillaCanal,no2,21,µg/m³,2025-10-06T09:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-06T10:00:00Z_no2,PlazaCastillaCanal,no2,22,µg/m³,2025-10-06T10:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-06T11:00:00Z_no2,PlazaCastillaCanal,no2,21,µg/m³,2025-10-06T11:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-06T13:00:00Z_no2,PlazaCastillaCanal,no2,11,µg/m³,2025-10-06T13:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-06T14:00:00Z_no2,PlazaCastillaCanal,no2,13,µg/m³,2025-10-06T14:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-06T15:00:00Z_no2,PlazaCastillaCanal,no2,16,µg/m³,2025-10-06T15:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-06T18:00:00Z_no2,PlazaCastillaCanal,no2,25,µg/m³,2025-10-06T18:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-06T20:00:00Z_no2,PlazaCastillaCanal,no2,68,µg/m³,2025-10-06T20:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-07T01:00:00Z_no2,PlazaCastillaCanal,no2,17,µg/m³,2025-10-07T01:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-07T03:00:00Z_no2,PlazaCastillaCanal,no2,31,µg/m³,2025-10-07T03:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-07T05:00:00Z_no2,PlazaCastillaCanal,no2,27,µg/m³,2025-10-07T05:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-07T09:00:00Z_no2,PlazaCastillaCanal,no2,41,µg/m³,2025-10-07T09:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-07T10:00:00Z_no2,PlazaCastillaCanal,no2,24,µg/m³,2025-10-07T10:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-07T11:00:00Z_no2,PlazaCastillaCanal,no2,20,µg/m³,2025-10-07T11:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-07T12:00:00Z_no2,PlazaCastillaCanal,no2,20,µg/m³,2025-10-07T12:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-07T13:00:00Z_no2,PlazaCastillaCanal,no2,28,µg/m³,2025-10-07T13:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-07T14:00:00Z_no2,PlazaCastillaCanal,no2,26,µg/m³,2025-10-07T14:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-07T15:00:00Z_no2,PlazaCastillaCanal,no2,16,µg/m³,2025-10-07T15:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-07T16:00:00Z_no2,PlazaCastillaCanal,no2,15,µg/m³,2025-10-07T16:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-07T17:00:00Z_no2,PlazaCastillaCanal,no2,22,µg/m³,2025-10-07T17:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-07T18:00:00Z_no2,PlazaCastillaCanal,no2,24,µg/m³,2025-10-07T18:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-07T19:00:00Z_no2,PlazaCastillaCanal,no2,32,µg/m³,2025-10-07T19:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-07T20:00:00Z_no2,PlazaCastillaCanal,no2,48,µg/m³,2025-10-07T20:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-07T21:00:00Z_no2,PlazaCastillaCanal,no2,55,µg/m³,2025-10-07T21:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-07T22:00:00Z_no2,PlazaCastillaCanal,no2,44,µg/m³,2025-10-07T22:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-07T23:00:00Z_no2,PlazaCastillaCanal,no2,47,µg/m³,2025-10-07T23:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T00:00:00Z_no2,PlazaCastillaCanal,no2,43,µg/m³,2025-10-08T00:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T01:00:00Z_no2,PlazaCastillaCanal,no2,67,µg/m³,2025-10-08T01:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T02:00:00Z_no2,PlazaCastillaCanal,no2,35,µg/m³,2025-10-08T02:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T03:00:00Z_no2,PlazaCastillaCanal,no2,23,µg/m³,2025-10-08T03:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T04:00:00Z_no2,PlazaCastillaCanal,no2,17,µg/m³,2025-10-08T04:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T05:00:00Z_no2,PlazaCastillaCanal,no2,10,µg/m³,2025-10-08T05:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T06:00:00Z_no2,PlazaCastillaCanal,no2,16,µg/m³,2025-10-08T06:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T07:00:00Z_no2,PlazaCastillaCanal,no2,33,µg/m³,2025-10-08T07:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T08:00:00Z_no2,PlazaCastillaCanal,no2,48,µg/m³,2025-10-08T08:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T09:00:00Z_no2,PlazaCastillaCanal,no2,36,µg/m³,2025-10-08T09:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T10:00:00Z_no2,PlazaCastillaCanal,no2,21,µg/m³,2025-10-08T10:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T11:00:00Z_no2,PlazaCastillaCanal,no2,18,µg/m³,2025-10-08T11:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T12:00:00Z_no2,PlazaCastillaCanal,no2,24,µg/m³,2025-10-08T12:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T13:00:00Z_no2,PlazaCastillaCanal,no2,35,µg/m³,2025-10-08T13:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T14:00:00Z_no2,PlazaCastillaCanal,no2,27,µg/m³,2025-10-08T14:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T15:00:00Z_no2,PlazaCastillaCanal,no2,24,µg/m³,2025-10-08T15:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T17:00:00Z_no2,PlazaCastillaCanal,no2,23,µg/m³,2025-10-08T17:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T18:00:00Z_no2,PlazaCastillaCanal,no2,37,µg/m³,2025-10-08T18:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T19:00:00Z_no2,PlazaCastillaCanal,no2,51,µg/m³,2025-10-08T19:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T20:00:00Z_no2,PlazaCastillaCanal,no2,52,µg/m³,2025-10-08T20:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T22:00:00Z_no2,PlazaCastillaCanal,no2,10,µg/m³,2025-10-08T22:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T23:00:00Z_no2,PlazaCastillaCanal,no2,9,µg/m³,2025-10-08T23:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T00:00:00Z_no2,PlazaCastillaCanal,no2,10,µg/m³,2025-10-09T00:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T01:00:00Z_no2,PlazaCastillaCanal,no2,11,µg/m³,2025-10-09T01:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T02:00:00Z_no2,PlazaCastillaCanal,no2,5,µg/m³,2025-10-09T02:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T03:00:00Z_no2,PlazaCastillaCanal,no2,5,µg/m³,2025-10-09T03:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T04:00:00Z_no2,PlazaCastillaCanal,no2,6,µg/m³,2025-10-09T04:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T05:00:00Z_no2,PlazaCastillaCanal,no2,6,µg/m³,2025-10-09T05:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T06:00:00Z_no2,PlazaCastillaCanal,no2,10,µg/m³,2025-10-09T06:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T07:00:00Z_no2,PlazaCastillaCanal,no2,13,µg/m³,2025-10-09T07:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T08:00:00Z_no2,PlazaCastillaCanal,no2,19,µg/m³,2025-10-09T08:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T09:00:00Z_no2,PlazaCastillaCanal,no2,16,µg/m³,2025-10-09T09:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T10:00:00Z_no2,PlazaCastillaCanal,no2,11,µg/m³,2025-10-09T10:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T11:00:00Z_no2,PlazaCastillaCanal,no2,9,µg/m³,2025-10-09T11:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T12:00:00Z_no2,PlazaCastillaCanal,no2,9,µg/m³,2025-10-09T12:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T13:00:00Z_no2,PlazaCastillaCanal,no2,9,µg/m³,2025-10-09T13:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T14:00:00Z_no2,PlazaCastillaCanal,no2,6,µg/m³,2025-10-09T14:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T15:00:00Z_no2,PlazaCastillaCanal,no2,7,µg/m³,2025-10-09T15:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T16:00:00Z_no2,PlazaCastillaCanal,no2,7,µg/m³,2025-10-09T16:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T17:00:00Z_no2,PlazaCastillaCanal,no2,11,µg/m³,2025-10-09T17:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T18:00:00Z_no2,PlazaCastillaCanal,no2,14,µg/m³,2025-10-09T18:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T19:00:00Z_no2,PlazaCastillaCanal,no2,15,µg/m³,2025-10-09T19:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T20:00:00Z_no2,PlazaCastillaCanal,no2,16,µg/m³,2025-10-09T20:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T22:00:00Z_no2,PlazaCastillaCanal,no2,6,µg/m³,2025-10-09T22:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T23:00:00Z_no2,PlazaCastillaCanal,no2,5,µg/m³,2025-10-09T23:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T00:00:00Z_no2,PlazaCastillaCanal,no2,5,µg/m³,2025-10-10T00:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T01:00:00Z_no2,PlazaCastillaCanal,no2,3,µg/m³,2025-10-10T01:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T02:00:00Z_no2,PlazaCastillaCanal,no2,3,µg/m³,2025-10-10T02:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T03:00:00Z_no2,PlazaCastillaCanal,no2,3,µg/m³,2025-10-10T03:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T04:00:00Z_no2,PlazaCastillaCanal,no2,5,µg/m³,2025-10-10T04:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T05:00:00Z_no2,PlazaCastillaCanal,no2,3,µg/m³,2025-10-10T05:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T06:00:00Z_no2,PlazaCastillaCanal,no2,8,µg/m³,2025-10-10T06:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T07:00:00Z_no2,PlazaCastillaCanal,no2,17,µg/m³,2025-10-10T07:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T08:00:00Z_no2,PlazaCastillaCanal,no2,20,µg/m³,2025-10-10T08:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T09:00:00Z_no2,PlazaCastillaCanal,no2,16,µg/m³,2025-10-10T09:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T10:00:00Z_no2,PlazaCastillaCanal,no2,9,µg/m³,2025-10-10T10:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T11:00:00Z_no2,PlazaCastillaCanal,no2,8,µg/m³,2025-10-10T11:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T12:00:00Z_no2,PlazaCastillaCanal,no2,9,µg/m³,2025-10-10T12:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T13:00:00Z_no2,PlazaCastillaCanal,no2,10,µg/m³,2025-10-10T13:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T14:00:00Z_no2,PlazaCastillaCanal,no2,9,µg/m³,2025-10-10T14:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T15:00:00Z_no2,PlazaCastillaCanal,no2,7,µg/m³,2025-10-10T15:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T16:00:00Z_no2,PlazaCastillaCanal,no2,5,µg/m³,2025-10-10T16:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T17:00:00Z_no2,PlazaCastillaCanal,no2,7,µg/m³,2025-10-10T17:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T18:00:00Z_no2,PlazaCastillaCanal,no2,7,µg/m³,2025-10-10T18:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T19:00:00Z_no2,PlazaCastillaCanal,no2,12,µg/m³,2025-10-10T19:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T20:00:00Z_no2,PlazaCastillaCanal,no2,16,µg/m³,2025-10-10T20:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T21:00:00Z_no2,PlazaCastillaCanal,no2,14,µg/m³,2025-10-10T21:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T22:00:00Z_no2,PlazaCastillaCanal,no2,11,µg/m³,2025-10-10T22:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T23:00:00Z_no2,PlazaCastillaCanal,no2,9,µg/m³,2025-10-10T23:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T00:00:00Z_no2,PlazaCastillaCanal,no2,12,µg/m³,2025-10-11T00:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T01:00:00Z_no2,PlazaCastillaCanal,no2,7,µg/m³,2025-10-11T01:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T02:00:00Z_no2,PlazaCastillaCanal,no2,8,µg/m³,2025-10-11T02:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T03:00:00Z_no2,PlazaCastillaCanal,no2,12,µg/m³,2025-10-11T03:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T04:00:00Z_no2,PlazaCastillaCanal,no2,11,µg/m³,2025-10-11T04:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T05:00:00Z_no2,PlazaCastillaCanal,no2,8,µg/m³,2025-10-11T05:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T06:00:00Z_no2,PlazaCastillaCanal,no2,6,µg/m³,2025-10-11T06:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T07:00:00Z_no2,PlazaCastillaCanal,no2,10,µg/m³,2025-10-11T07:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
